17;[52, 1060, 0.994]
17;[53, 204, 0.994]
17;[54, 829, 0.995]
17;[55, 1069, 0.995]
17;[56, 1223, 0.995]
17;[57, 916, 0.995]
17;[58, 1057, 0.996]
17;[59, 729, 0.996]
17;[60, 1190, 0.996]
17;[61, 923, 0.996]
17;[62, 461, 0.996]
17;[63, 1239, 0.997]
17;[64, 1132, 0.997]
17;[65, 958, 0.997]
17;[66, 992, 0.997]
17;[67, 1214, 0.997]
17;[68, 1024, 0.997]
17;[69, 554, 0.997]
17;[70, 170, 0.997]
17;[71, 1114, 0.997]
17;[72, 772, 0.998]
17;[73, 874, 0.998]
17;[74, 934, 0.998]
17;[75, 191, 0.998]
17;[76, 929, 0.998]
17;[77, 1141, 0.998]
17;[78, 221, 0.998]
17;[79, 886, 0.998]
17;[80, 605, 0.998]
17;[81, 932, 0.998]
18;[1, 129, 0.646]
18;[2, 992, 0.87]
18;[3, 1016, 0.899]
18;[4, 82, 0.925]
18;[5, 185, 0.938]
18;[6, 89, 0.947]
18;[7, 900, 0.951]
18;[8, 1089, 0.954]
18;[9, 1087, 0.959]
18;[10, 8, 0.959]
18;[11, 551, 0.962]
18;[12, 566, 0.968]
18;[13, 901, 0.969]
18;[14, 852, 0.971]
18;[15, 1171, 0.971]
18;[16, 1161, 0.973]
18;[17, 1136, 0.978]
18;[18, 831, 0.978]
18;[19, 568, 0.98]
18;[20, 536, 0.98]
18;[21, 1209, 0.981]
18;[22, 572, 0.981]
18;[23, 427, 0.983]
18;[24, 915, 0.985]
18;[25, 906, 0.986]
18;[26, 1225, 0.989]
18;[27, 595, 0.99]
18;[28, 1118, 0.991]
18;[29, 298, 0.991]
18;[30, 1054, 0.992]
18;[31, 711, 0.992]
18;[32, 712, 0.992]
18;[33, 928, 0.993]
18;[34, 780, 0.993]
18;[35, 3, 0.993]
18;[36, 1, 0.993]
18;[37, 1007, 0.993]
18;[38, 1060, 0.994]
18;[39, 697, 0.994]
18;[40, 204, 0.994]
18;[41, 829, 0.994]
18;[42, 1069, 0.994]
18;[43, 1223, 0.995]
18;[44, 916, 0.995]
18;[45, 715, 0.995]
18;[46, 1057, 0.995]
18;[47, 729, 0.996]
18;[48, 1190, 0.996]
18;[49, 907, 0.996]
18;[50, 923, 0.996]
18;[51, 461, 0.996]
18;[52, 1239, 0.996]
18;[53, 1132, 0.996]
18;[54, 958, 0.997]
18;[55, 1214, 0.997]
18;[56, 1024, 0.997]
18;[57, 554, 0.997]
18;[58, 1070, 0.997]
18;[59, 170, 0.997]
18;[60, 1114, 0.997]
18;[61, 772, 0.997]
18;[62, 735, 0.997]
18;[63, 874, 0.997]
18;[64, 934, 0.997]
18;[65, 191, 0.998]
18;[66, 929, 0.998]
18;[67, 1141, 0.998]
18;[68, 221, 0.998]
18;[69, 886, 0.998]
18;[70, 605, 0.998]
18;[71, 932, 0.998]
18;[72, 839, 0.998]
18;[73, 1150, 0.999]
19;[1, 852, 0.822]
19;[2, 928, 0.882]
19;[3, 823, 0.887]
19;[4, 645, 0.887]
19;[5, 916, 0.911]
19;[6, 715, 0.912]
19;[7, 934, 0.914]
19;[8, 901, 0.927]
19;[9, 799, 0.928]
19;[10, 26, 0.931]
19;[11, 894, 0.933]
19;[12, 900, 0.934]
19;[13, 906, 0.936]
19;[14, 915, 0.938]
19;[15, 17, 0.942]
19;[16, 132, 0.944]
19;[17, 1028, 0.946]
19;[18, 1080, 0.947]
19;[19, 777, 0.948]
19;[20, 568, 0.949]
19;[21, 36, 0.952]
19;[22, 1114, 0.952]
19;[23, 1118, 0.953]
19;[24, 551, 0.954]
19;[25, 874, 0.955]
19;[26, 1087, 0.956]
19;[27, 12, 0.957]
19;[28, 1225, 0.958]
19;[29, 735, 0.96]
19;[30, 572, 0.961]
19;[31, 1069, 0.963]
19;[32, 1189, 0.965]
19;[33, 566, 0.966]
19;[34, 298, 0.968]
19;[35, 1171, 0.969]
19;[36, 1223, 0.969]
19;[37, 697, 0.97]
19;[38, 1161, 0.971]
19;[39, 8, 0.974]
19;[40, 1136, 0.976]
19;[41, 831, 0.977]
19;[42, 2, 0.978]
19;[43, 536, 0.979]
19;[44, 1187, 0.979]
19;[45, 1209, 0.98]
19;[46, 427, 0.982]
19;[47, 1089, 0.983]
19;[48, 595, 0.99]
19;[49, 1054, 0.991]
19;[50, 711, 0.992]
19;[51, 712, 0.992]
19;[52, 780, 0.992]
19;[53, 3, 0.993]
19;[54, 1, 0.993]
19;[55, 1007, 0.993]
19;[56, 1060, 0.993]
19;[57, 204, 0.994]
19;[58, 829, 0.994]
19;[59, 1057, 0.995]
19;[60, 729, 0.995]
19;[61, 1190, 0.995]
19;[62, 907, 0.995]
19;[63, 923, 0.996]
19;[64, 461, 0.996]
19;[65, 1239, 0.996]
19;[66, 1132, 0.996]
19;[67, 958, 0.996]
19;[68, 992, 0.996]
19;[69, 1214, 0.997]
19;[70, 1024, 0.997]
19;[71, 554, 0.997]
19;[72, 1070, 0.997]
19;[73, 170, 0.997]
19;[74, 772, 0.997]
19;[75, 191, 0.997]
19;[76, 929, 0.998]
19;[77, 1141, 0.998]
19;[78, 221, 0.998]
19;[79, 886, 0.998]
19;[80, 605, 0.998]
19;[81, 932, 0.998]
19;[82, 839, 0.998]
19;[83, 1150, 0.999]
20;[1, 1239, 0.793]
20;[2, 1087, 0.889]
20;[3, 823, 0.891]
20;[4, 711, 0.929]
20;[5, 712, 0.929]
20;[6, 1161, 0.93]
20;[7, 831, 0.932]
20;[8, 940, 0.935]
20;[9, 89, 0.935]
20;[10, 126, 0.943]
20;[11, 839, 0.952]
20;[12, 605, 0.96]
20;[13, 928, 0.961]
20;[14, 14, 0.962]
20;[15, 36, 0.963]
20;[16, 1150, 0.964]
20;[17, 18, 0.967]
20;[18, 7, 0.968]
20;[19, 566, 0.968]
20;[20, 901, 0.969]
20;[21, 551, 0.969]
20;[22, 852, 0.971]
20;[23, 1171, 0.971]
20;[24, 827, 0.972]
20;[25, 512, 0.975]
20;[26, 1136, 0.978]
20;[27, 1070, 0.978]
20;[28, 568, 0.98]
20;[29, 536, 0.98]
20;[30, 1209, 0.981]
20;[31, 572, 0.981]
20;[32, 427, 0.983]
20;[33, 915, 0.985]
20;[34, 906, 0.986]
20;[35, 1225, 0.989]
20;[36, 595, 0.99]
20;[37, 1118, 0.991]
20;[38, 298, 0.991]
20;[39, 1054, 0.992]
20;[40, 780, 0.993]
20;[41, 3, 0.993]
20;[42, 1, 0.993]
20;[43, 1007, 0.993]
20;[44, 1060, 0.994]
20;[45, 697, 0.994]
20;[46, 204, 0.994]
20;[47, 829, 0.994]
20;[48, 1069, 0.994]
20;[49, 1223, 0.995]
20;[50, 916, 0.995]
20;[51, 715, 0.995]
20;[52, 1057, 0.995]
20;[53, 729, 0.996]
20;[54, 1190, 0.996]
20;[55, 907, 0.996]
20;[56, 923, 0.996]
20;[57, 461, 0.996]
20;[58, 1132, 0.996]
20;[59, 958, 0.997]
20;[60, 992, 0.997]
20;[61, 1214, 0.997]
20;[62, 1024, 0.997]
20;[63, 554, 0.997]
20;[64, 170, 0.997]
20;[65, 1114, 0.997]
20;[66, 772, 0.997]
20;[67, 735, 0.997]
20;[68, 874, 0.997]
20;[69, 934, 0.997]
20;[70, 191, 0.998]
20;[71, 929, 0.998]
20;[72, 1141, 0.998]
20;[73, 221, 0.998]
20;[74, 886, 0.998]
20;[75, 932, 0.998]
21;[1, 715, 0.8]
21;[2, 928, 0.814]
21;[3, 613, 0.844]
21;[4, 126, 0.891]
21;[5, 852, 0.907]
21;[6, 68, 0.914]
21;[7, 645, 0.927]
21;[8, 901, 0.933]
21;[9, 900, 0.942]
21;[10, 145, 0.943]
21;[11, 915, 0.945]
21;[12, 1225, 0.946]
21;[13, 1028, 0.948]
21;[14, 777, 0.954]
21;[15, 551, 0.956]
21;[16, 992, 0.957]
21;[17, 5, 0.959]
21;[18, 18, 0.965]
21;[19, 566, 0.97]
21;[20, 1171, 0.973]
21;[21, 697, 0.974]
21;[22, 1089, 0.974]
21;[23, 1161, 0.975]
21;[24, 1136, 0.979]
21;[25, 831, 0.98]
21;[26, 823, 0.98]
21;[27, 2, 0.981]
21;[28, 568, 0.981]
21;[29, 536, 0.981]
21;[30, 1187, 0.982]
21;[31, 1209, 0.982]
21;[32, 572, 0.982]
21;[33, 427, 0.984]
21;[34, 906, 0.987]
21;[35, 595, 0.991]
21;[36, 1118, 0.991]
21;[37, 298, 0.992]
21;[38, 1054, 0.992]
21;[39, 711, 0.993]
21;[40, 712, 0.993]
21;[41, 780, 0.993]
21;[42, 3, 0.993]
21;[43, 1, 0.994]
21;[44, 1007, 0.994]
21;[45, 1060, 0.994]
21;[46, 204, 0.994]
21;[47, 829, 0.995]
21;[48, 1069, 0.995]
21;[49, 1223, 0.995]
21;[50, 916, 0.995]
21;[51, 1057, 0.996]
21;[52, 729, 0.996]
21;[53, 1190, 0.996]
21;[54, 907, 0.996]
21;[55, 923, 0.996]
21;[56, 461, 0.996]
21;[57, 1239, 0.997]
21;[58, 1132, 0.997]
21;[59, 958, 0.997]
21;[60, 1214, 0.997]
21;[61, 1024, 0.997]
21;[62, 554, 0.997]
21;[63, 1070, 0.997]
21;[64, 170, 0.997]
21;[65, 1114, 0.997]
21;[66, 772, 0.998]
21;[67, 735, 0.998]
21;[68, 874, 0.998]
21;[69, 934, 0.998]
21;[70, 191, 0.998]
21;[71, 929, 0.998]
21;[72, 1141, 0.998]
21;[73, 221, 0.998]
21;[74, 886, 0.998]
21;[75, 605, 0.998]
21;[76, 932, 0.998]
21;[77, 839, 0.998]
21;[78, 1150, 0.999]
22;[1, 329, 0.772]
22;[2, 874, 0.772]
22;[3, 42, 0.881]
22;[4, 934, 0.925]
22;[5, 104, 0.929]
22;[6, 645, 0.946]
22;[7, 566, 0.948]
22;[8, 831, 0.965]
22;[9, 901, 0.965]
22;[10, 1161, 0.967]
22;[11, 852, 0.967]
22;[12, 1136, 0.969]
22;[13, 1209, 0.969]
22;[14, 572, 0.971]
22;[15, 568, 0.973]
22;[16, 536, 0.976]
22;[17, 1150, 0.977]
22;[18, 1171, 0.978]
22;[19, 906, 0.983]
22;[20, 298, 0.986]
22;[21, 427, 0.986]
22;[22, 3, 0.989]
22;[23, 915, 0.99]
22;[24, 697, 0.99]
22;[25, 1225, 0.991]
23;[1, 874, 0.854]
23;[2, 1114, 0.861]
23;[3, 1080, 0.905]
23;[4, 427, 0.911]
23;[5, 1228, 0.913]
23;[6, 9, 0.922]
23;[7, 923, 0.931]
23;[8, 1161, 0.943]
23;[9, 729, 0.943]
23;[10, 46, 0.95]
23;[11, 1229, 0.95]
23;[12, 1190, 0.955]
23;[13, 12, 0.955]
23;[14, 901, 0.962]
23;[15, 14, 0.963]
23;[16, 780, 0.963]
23;[17, 2, 0.965]
23;[18, 566, 0.966]
23;[19, 298, 0.967]
23;[20, 1087, 0.968]
23;[21, 3, 0.968]
23;[22, 572, 0.969]
23;[23, 170, 0.97]
23;[24, 1054, 0.971]
23;[25, 1070, 0.974]
23;[26, 554, 0.974]
23;[27, 1118, 0.976]
23;[28, 831, 0.977]
23;[29, 735, 0.978]
23;[30, 852, 0.979]
23;[31, 1028, 0.979]
23;[32, 595, 0.979]
23;[33, 1136, 0.98]
23;[34, 1209, 0.98]
23;[35, 1089, 0.981]
23;[36, 568, 0.982]
23;[37, 536, 0.984]
23;[38, 1171, 0.985]
23;[39, 906, 0.989]
23;[40, 915, 0.993]
23;[41, 697, 0.993]
23;[42, 1225, 0.994]
24;[1, 477, 0.674]
24;[2, 566, 0.865]
24;[3, 20, 0.895]
24;[4, 1007, 0.916]
24;[5, 901, 0.956]
24;[6, 852, 0.959]
24;[7, 1171, 0.959]
24;[8, 1161, 0.962]
24;[9, 1136, 0.969]
24;[10, 831, 0.969]
24;[11, 568, 0.971]
24;[12, 536, 0.972]
24;[13, 1209, 0.973]
24;[14, 572, 0.973]
24;[15, 427, 0.976]
24;[16, 915, 0.979]
24;[17, 906, 0.98]
24;[18, 551, 0.984]
24;[19, 1225, 0.984]
24;[20, 595, 0.986]
24;[21, 1118, 0.987]
24;[22, 298, 0.988]
24;[23, 1054, 0.988]
24;[24, 711, 0.989]
24;[25, 712, 0.989]
24;[26, 928, 0.99]
24;[27, 780, 0.99]
24;[28, 3, 0.99]
24;[29, 1, 0.99]
24;[30, 1060, 0.991]
24;[31, 697, 0.991]
24;[32, 204, 0.992]
24;[33, 829, 0.992]
24;[34, 1069, 0.992]
24;[35, 1223, 0.992]
24;[36, 916, 0.993]
24;[37, 715, 0.993]
24;[38, 1057, 0.994]
24;[39, 729, 0.994]
24;[40, 1190, 0.994]
24;[41, 907, 0.994]
24;[42, 923, 0.994]
24;[43, 461, 0.995]
24;[44, 1239, 0.995]
24;[45, 1132, 0.995]
24;[46, 958, 0.995]
24;[47, 992, 0.995]
24;[48, 1214, 0.995]
24;[49, 1024, 0.996]
24;[50, 554, 0.996]
24;[51, 1070, 0.996]
24;[52, 170, 0.996]
24;[53, 1114, 0.996]
24;[54, 772, 0.996]
24;[55, 735, 0.996]
24;[56, 874, 0.996]
24;[57, 934, 0.996]
24;[58, 191, 0.997]
24;[59, 929, 0.997]
24;[60, 1141, 0.997]
24;[61, 221, 0.997]
24;[62, 886, 0.997]
24;[63, 605, 0.997]
24;[64, 932, 0.998]
24;[65, 839, 0.998]
24;[66, 1150, 0.999]
25;[1, 566, 0.867]
25;[2, 298, 0.885]
25;[3, 645, 0.9]
25;[4, 874, 0.902]
25;[5, 329, 0.929]
25;[6, 9, 0.935]
25;[7, 1225, 0.936]
25;[8, 24, 0.94]
25;[9, 1080, 0.94]
25;[10, 1069, 0.942]
25;[11, 901, 0.944]
25;[12, 551, 0.949]
25;[13, 763, 0.95]
25;[14, 715, 0.954]
25;[15, 1136, 0.954]
25;[16, 1109, 0.956]
25;[17, 1141, 0.96]
25;[18, 572, 0.96]
25;[19, 13, 0.96]
25;[20, 4, 0.962]
25;[21, 67, 0.962]
25;[22, 915, 0.969]
25;[23, 932, 0.971]
25;[24, 777, 0.973]
25;[25, 1118, 0.973]
25;[26, 831, 0.977]
25;[27, 1028, 0.977]
25;[28, 1161, 0.978]
25;[29, 852, 0.979]
25;[30, 1209, 0.98]
25;[31, 568, 0.982]
25;[32, 536, 0.984]
25;[33, 1171, 0.985]
25;[34, 512, 0.985]
25;[35, 906, 0.989]
25;[36, 427, 0.991]
25;[37, 3, 0.993]
25;[38, 697, 0.993]
26;[1, 338, 0.863]
26;[2, 69, 0.92]
26;[3, 86, 0.922]
26;[4, 966, 0.926]
26;[5, 221, 0.932]
26;[6, 566, 0.948]
26;[7, 831, 0.965]
26;[8, 901, 0.965]
26;[9, 1161, 0.967]
26;[10, 852, 0.967]
26;[11, 1136, 0.969]
26;[12, 1209, 0.969]
26;[13, 572, 0.971]
26;[14, 568, 0.973]
26;[15, 536, 0.976]
26;[16, 1171, 0.978]
26;[17, 906, 0.983]
26;[18, 298, 0.986]
26;[19, 427, 0.986]
26;[20, 3, 0.989]
26;[21, 915, 0.99]
26;[22, 697, 0.99]
26;[23, 1225, 0.991]
27;[1, 599, 0.751]
27;[2, 69, 0.869]
27;[3, 543, 0.878]
27;[4, 915, 0.918]
27;[5, 566, 0.934]
27;[6, 1161, 0.937]
27;[7, 1209, 0.954]
27;[8, 1187, 0.955]
27;[9, 992, 0.96]
27;[10, 948, 0.961]
27;[11, 30, 0.962]
27;[12, 1054, 0.967]
27;[13, 1114, 0.967]
27;[14, 221, 0.974]
27;[15, 831, 0.977]
27;[16, 901, 0.977]
27;[17, 605, 0.977]
27;[18, 128, 0.978]
27;[19, 852, 0.979]
27;[20, 1136, 0.98]
27;[21, 932, 0.98]
27;[22, 572, 0.981]
27;[23, 568, 0.982]
27;[24, 536, 0.984]
27;[25, 1171, 0.985]
27;[26, 906, 0.989]
27;[27, 298, 0.991]
27;[28, 427, 0.991]
27;[29, 3, 0.993]
27;[30, 697, 0.993]
27;[31, 1225, 0.994]
28;[1, 595, 0.856]
28;[2, 351, 0.889]
28;[3, 98, 0.916]
28;[4, 427, 0.919]
28;[5, 1239, 0.944]
28;[6, 298, 0.953]
28;[7, 8, 0.954]
28;[8, 566, 0.955]
28;[9, 551, 0.961]
28;[10, 831, 0.969]
28;[11, 901, 0.97]
28;[12, 1161, 0.971]
28;[13, 852, 0.972]
28;[14, 1136, 0.973]
28;[15, 1209, 0.973]
28;[16, 572, 0.975]
28;[17, 568, 0.977]
28;[18, 536, 0.979]
28;[19, 1171, 0.981]
28;[20, 906, 0.985]
28;[21, 3, 0.99]
28;[22, 915, 0.991]
28;[23, 697, 0.991]
28;[24, 1225, 0.992]
29;[1, 799, 0.846]
29;[2, 1214, 0.868]
29;[3, 1239, 0.903]
29;[4, 107, 0.903]
29;[5, 298, 0.918]
29;[6, 98, 0.931]
29;[7, 551, 0.933]
29;[8, 104, 0.937]
29;[9, 149, 0.945]
29;[10, 915, 0.95]
29;[11, 67, 0.96]
29;[12, 566, 0.964]
29;[13, 992, 0.966]
29;[14, 512, 0.975]
29;[15, 831, 0.975]
29;[16, 901, 0.975]
29;[17, 1161, 0.977]
29;[18, 852, 0.977]
29;[19, 1136, 0.978]
29;[20, 1209, 0.978]
29;[21, 572, 0.98]
29;[22, 568, 0.981]
29;[23, 536, 0.983]
29;[24, 1171, 0.984]
29;[25, 906, 0.988]
29;[26, 427, 0.99]
29;[27, 3, 0.992]
29;[28, 697, 0.993]
29;[29, 1225, 0.994]
30;[1, 1225, 0.873]
30;[2, 1080, 0.905]
30;[3, 298, 0.907]
30;[4, 1228, 0.925]
30;[5, 43, 0.926]
30;[6, 1133, 0.926]
30;[7, 711, 0.926]
30;[8, 712, 0.926]
30;[9, 170, 0.93]
30;[10, 1023, 0.937]
30;[11, 697, 0.938]
30;[12, 763, 0.946]
30;[13, 852, 0.947]
30;[14, 221, 0.948]
30;[15, 1136, 0.951]
30;[16, 823, 0.951]
30;[17, 1087, 0.954]
30;[18, 1214, 0.956]
30;[19, 13, 0.957]
30;[20, 1028, 0.958]
30;[21, 204, 0.96]
30;[22, 554, 0.963]
30;[23, 566, 0.964]
30;[24, 932, 0.965]
30;[25, 338, 0.965]
30;[26, 916, 0.966]
30;[27, 894, 0.967]
30;[28, 645, 0.968]
30;[29, 1113, 0.971]
30;[30, 839, 0.974]
30;[31, 1154, 0.974]
30;[32, 1024, 0.975]
30;[33, 831, 0.975]
30;[34, 901, 0.975]
30;[35, 356, 0.976]
30;[36, 1223, 0.976]
30;[37, 1229, 0.976]
30;[38, 1161, 0.977]
30;[39, 1209, 0.978]
30;[40, 572, 0.98]
30;[41, 354, 0.98]
30;[42, 1070, 0.98]
30;[43, 568, 0.981]
30;[44, 536, 0.983]
30;[45, 1171, 0.984]
30;[46, 2, 0.984]
30;[47, 128, 0.986]
30;[48, 1239, 0.986]
30;[49, 1132, 0.986]
30;[50, 1150, 0.987]
30;[51, 906, 0.988]
30;[52, 427, 0.99]
30;[53, 3, 0.992]
30;[54, 915, 0.993]
31;[1, 823, 0.929]
31;[2, 43, 0.933]
31;[3, 1024, 0.934]
31;[4, 76, 0.935]
31;[5, 958, 0.937]
31;[6, 915, 0.943]
31;[7, 568, 0.946]
31;[8, 221, 0.95]
31;[9, 128, 0.951]
31;[10, 19, 0.955]
31;[11, 11, 0.955]
31;[12, 298, 0.959]
31;[13, 566, 0.966]
31;[14, 901, 0.967]
31;[15, 852, 0.969]
31;[16, 1171, 0.969]
31;[17, 1089, 0.97]
31;[18, 1161, 0.971]
31;[19, 1150, 0.972]
31;[20, 1136, 0.976]
31;[21, 831, 0.977]
31;[22, 536, 0.979]
31;[23, 1209, 0.98]
31;[24, 572, 0.98]
31;[25, 427, 0.982]
31;[26, 906, 0.985]
31;[27, 551, 0.988]
31;[28, 1225, 0.988]
31;[29, 595, 0.99]
31;[30, 1118, 0.99]
31;[31, 1054, 0.991]
31;[32, 711, 0.992]
31;[33, 712, 0.992]
31;[34, 928, 0.992]
31;[35, 780, 0.992]
31;[36, 3, 0.993]
31;[37, 1, 0.993]
31;[38, 1007, 0.993]
31;[39, 1060, 0.993]
31;[40, 697, 0.993]
31;[41, 204, 0.994]
31;[42, 829, 0.994]
31;[43, 1069, 0.994]
31;[44, 1223, 0.994]
31;[45, 916, 0.995]
31;[46, 715, 0.995]
31;[47, 1057, 0.995]
31;[48, 729, 0.995]
31;[49, 1190, 0.995]
31;[50, 907, 0.995]
31;[51, 923, 0.996]
31;[52, 461, 0.996]
31;[53, 1239, 0.996]
31;[54, 1132, 0.996]
31;[55, 992, 0.996]
31;[56, 1214, 0.997]
31;[57, 554, 0.997]
31;[58, 1070, 0.997]
31;[59, 170, 0.997]
31;[60, 1114, 0.997]
31;[61, 772, 0.997]
31;[62, 735, 0.997]
31;[63, 874, 0.997]
31;[64, 934, 0.997]
31;[65, 191, 0.997]
31;[66, 929, 0.998]
31;[67, 1141, 0.998]
31;[68, 886, 0.998]
31;[69, 605, 0.998]
31;[70, 932, 0.998]
31;[71, 839, 0.998]
32;[1, 184, 0.789]
32;[2, 1080, 0.855]
32;[3, 389, 0.88]
32;[4, 799, 0.928]
32;[5, 906, 0.936]
32;[6, 966, 0.942]
32;[7, 823, 0.943]
32;[8, 839, 0.943]
32;[9, 568, 0.946]
32;[10, 827, 0.947]
32;[11, 6, 0.95]
32;[12, 1239, 0.952]
32;[13, 729, 0.955]
32;[14, 551, 0.958]
32;[15, 735, 0.96]
32;[16, 923, 0.961]
32;[17, 605, 0.965]
32;[18, 1189, 0.965]
32;[19, 566, 0.966]
32;[20, 901, 0.967]
32;[21, 852, 0.969]
32;[22, 1171, 0.969]
32;[23, 1223, 0.969]
32;[24, 1161, 0.971]
32;[25, 37, 0.971]
32;[26, 8, 0.974]
32;[27, 1136, 0.976]
32;[28, 831, 0.977]
32;[29, 512, 0.978]
32;[30, 536, 0.979]
32;[31, 1209, 0.98]
32;[32, 572, 0.98]
32;[33, 427, 0.982]
32;[34, 915, 0.984]
32;[35, 1225, 0.988]
32;[36, 595, 0.99]
32;[37, 1118, 0.99]
32;[38, 298, 0.991]
32;[39, 1054, 0.991]
32;[40, 711, 0.992]
32;[41, 712, 0.992]
32;[42, 928, 0.992]
32;[43, 780, 0.992]
32;[44, 3, 0.993]
32;[45, 1, 0.993]
32;[46, 1007, 0.993]
32;[47, 1060, 0.993]
32;[48, 697, 0.993]
32;[49, 204, 0.994]
32;[50, 829, 0.994]
32;[51, 1069, 0.994]
32;[52, 916, 0.995]
32;[53, 715, 0.995]
32;[54, 1057, 0.995]
32;[55, 1190, 0.995]
32;[56, 907, 0.995]
32;[57, 461, 0.996]
32;[58, 1132, 0.996]
32;[59, 958, 0.996]
32;[60, 992, 0.996]
32;[61, 1214, 0.997]
32;[62, 1024, 0.997]
32;[63, 554, 0.997]
32;[64, 1070, 0.997]
32;[65, 170, 0.997]
32;[66, 1114, 0.997]
32;[67, 772, 0.997]
32;[68, 874, 0.997]
32;[69, 934, 0.997]
32;[70, 191, 0.997]
32;[71, 929, 0.998]
32;[72, 1141, 0.998]
32;[73, 221, 0.998]
32;[74, 886, 0.998]
32;[75, 932, 0.998]
32;[76, 1150, 0.999]
33;[1, 916, 0.772]
33;[2, 1187, 0.847]
33;[3, 1113, 0.897]
33;[4, 1109, 0.901]
33;[5, 165, 0.916]
33;[6, 923, 0.924]
33;[7, 4, 0.935]
33;[8, 318, 0.936]
33;[9, 488, 0.937]
33;[10, 1080, 0.938]
33;[11, 929, 0.939]
33;[12, 58, 0.94]
33;[13, 595, 0.944]
33;[14, 427, 0.945]
33;[15, 1214, 0.946]
33;[16, 204, 0.951]
33;[17, 729, 0.957]
33;[18, 763, 0.958]
33;[19, 298, 0.962]
33;[20, 2, 0.962]
33;[21, 605, 0.964]
33;[22, 568, 0.965]
33;[23, 37, 0.969]
33;[24, 1070, 0.972]
33;[25, 132, 0.972]
33;[26, 915, 0.972]
33;[27, 823, 0.973]
33;[28, 1150, 0.974]
33;[29, 512, 0.976]
33;[30, 1223, 0.976]
33;[31, 1089, 0.979]
34;[1, 916, 0.746]
34;[2, 404, 0.793]
34;[3, 929, 0.811]
34;[4, 1187, 0.845]
34;[5, 877, 0.904]
34;[6, 1109, 0.91]
34;[7, 1113, 0.926]
34;[8, 147, 0.933]
34;[9, 697, 0.934]
34;[10, 42, 0.936]
34;[11, 461, 0.941]
34;[12, 50, 0.944]
34;[13, 780, 0.947]
34;[14, 81, 0.948]
34;[15, 645, 0.949]
34;[16, 536, 0.95]
34;[17, 33, 0.952]
34;[18, 831, 0.952]
34;[19, 281, 0.953]
34;[20, 493, 0.956]
34;[21, 69, 0.959]
34;[22, 823, 0.96]
34;[23, 298, 0.96]
34;[24, 928, 0.963]
34;[25, 1133, 0.963]
34;[26, 338, 0.965]
34;[27, 1060, 0.966]
34;[28, 605, 0.97]
34;[29, 1069, 0.97]
34;[30, 23, 0.97]
34;[31, 19, 0.974]
34;[32, 763, 0.974]
34;[33, 992, 0.975]
34;[34, 1136, 0.976]
34;[35, 14, 0.978]
34;[36, 966, 0.981]
34;[37, 3, 0.981]
34;[38, 777, 0.981]
34;[39, 4, 0.982]
34;[40, 907, 0.982]
34;[41, 915, 0.983]
34;[42, 886, 0.985]
34;[43, 1223, 0.986]
34;[44, 1150, 0.988]
35;[1, 916, 0.789]
35;[2, 1187, 0.858]
35;[3, 1113, 0.881]
35;[4, 1109, 0.89]
35;[5, 1161, 0.895]
35;[6, 874, 0.919]
35;[7, 170, 0.929]
35;[8, 204, 0.933]
35;[9, 1189, 0.935]
35;[10, 298, 0.937]
35;[11, 4, 0.94]
35;[12, 318, 0.941]
35;[13, 31, 0.941]
35;[14, 488, 0.942]
35;[15, 1080, 0.943]
35;[16, 929, 0.944]
35;[17, 10, 0.948]
35;[18, 1214, 0.95]
35;[19, 834, 0.952]
35;[20, 1028, 0.952]
35;[21, 901, 0.952]
35;[22, 958, 0.952]
35;[23, 595, 0.954]
35;[24, 1190, 0.955]
35;[25, 829, 0.96]
35;[26, 763, 0.961]
35;[27, 427, 0.961]
35;[28, 780, 0.963]
35;[29, 1171, 0.964]
35;[30, 1132, 0.965]
35;[31, 1209, 0.965]
35;[32, 711, 0.965]
35;[33, 712, 0.965]
35;[34, 566, 0.966]
35;[35, 934, 0.967]
35;[36, 915, 0.968]
35;[37, 3, 0.968]
35;[38, 572, 0.969]
35;[39, 338, 0.969]
35;[40, 1150, 0.97]
35;[41, 1054, 0.971]
35;[42, 461, 0.973]
35;[43, 132, 0.974]
35;[44, 823, 0.975]
35;[45, 1118, 0.976]
35;[46, 831, 0.977]
35;[47, 1223, 0.978]
35;[48, 852, 0.979]
35;[49, 36, 0.979]
35;[50, 1136, 0.98]
35;[51, 568, 0.982]
35;[52, 735, 0.983]
35;[53, 715, 0.983]
35;[54, 551, 0.984]
35;[55, 777, 0.984]
35;[56, 1141, 0.984]
35;[57, 536, 0.984]
35;[58, 221, 0.985]
35;[59, 1007, 0.985]
35;[60, 2, 0.986]
35;[61, 1069, 0.987]
35;[62, 906, 0.989]
35;[63, 356, 0.99]
35;[64, 697, 0.993]
35;[65, 1225, 0.994]
36;[1, 1187, 0.866]
36;[2, 916, 0.882]
36;[3, 66, 0.886]
36;[4, 929, 0.887]
36;[5, 1109, 0.891]
36;[6, 298, 0.894]
36;[7, 1228, 0.903]
36;[8, 1113, 0.92]
36;[9, 461, 0.922]
36;[10, 4, 0.927]
36;[11, 1229, 0.945]
36;[12, 915, 0.951]
36;[13, 763, 0.954]
36;[14, 221, 0.956]
36;[15, 566, 0.96]
36;[16, 901, 0.96]
36;[17, 1028, 0.963]
36;[18, 852, 0.964]
36;[19, 1171, 0.964]
36;[20, 1161, 0.966]
